visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,log_entropy,entropy_x_contrast,IR_norm_range
77.5939,92.8576,85.8917,0.9083,2.4417,0.3476,1.3076,-103.0842,-87.7579,-97.3062,-1.0567028855909,0.8487349200000001,-0.09262622205924864
4.0,40.0,7.2773,0.0074,15.5542,0.2804,1.7237,227.0,247.0,244.6055,-1.271538123821702,4.36139768,0.010548458149779708
14.8191,100.597,71.3351,3.7958,25.9042,0.1079,2.4001,-86.3875,20.5535,-41.1604,-2.2265504067180486,2.79506318,-0.7143846042540877
10.0,154.0,48.8984,0.0806,737.7208,0.0264,3.8117,180.0,246.0,226.2266,-3.6343912688298663,19.47582912,0.10985222222222228
4.0,28.0,8.3242,0.0112,17.0583,0.1576,2.1046,237.0,247.0,244.3672,-1.8476951015583585,2.68838808,0.011108860759493685
7.0,145.0,39.4883,0.0745,641.6083,0.0295,3.75,191.0,246.0,228.8242,-3.523365015636363,18.92744485,0.08992565445026184
3.0,167.0,39.5078,0.0673,714.5875,0.0541,3.5054,182.0,254.0,234.25,-2.916921093129701,38.65918375,0.10851648351648352
9.4446,86.1932,36.3316,6.125,65.75,0.0735,2.7836,-85.4825,26.1705,-13.6842,-2.6104698727633457,4.832625,-0.466232269762817
47.9264,104.8966,82.2269,3.9458,29.3625,0.1101,2.3966,-23.1677,-1.7166,-16.6141,-2.206366235253503,3.23281125,-0.6430288720934749
44.4866,129.8345,72.9357,5.775,74.6833,0.0868,2.7229,-18.8835,-4.2916,-8.4832,-2.4441486573158326,6.48251044,-0.22197156247517674
10.0,172.0,72.832,0.0913,845.2084,0.0238,3.8982,169.0,242.0,206.75,-3.738069698304708,20.11595992,0.20857988165680474
4.9299,78.2388,30.386,7.0625,100.2792,0.0837,2.8885,-1.9724,35.4914,22.1855,-2.4805163014867078,8.39336904,-6.746045426891097
6.6498,122.5252,74.3843,7.8167,108.2667,0.0591,3.0167,-13.0626,32.5014,-5.01,-2.8285243545700847,6.39856197,-2.8716641403702168
3.0,45.0,9.875,0.0188,57.025,0.11,2.5721,231.0,252.0,247.3438,-2.2072749131897207,6.27275,0.020156709956710008
88.34299999999998,108.3363,95.7322,1.325,3.8167,0.2659,1.5289,-111.8321,-91.4921,-102.5506,-1.3246349807331628,1.01486053,-0.09888484612199903
4.0,124.0,24.1992,0.051,407.6833,0.0473,3.3915,188.0,249.0,237.5625,-3.0512449834842497,19.28342009,0.06083776595744681
10.0,177.0,81.7539,0.0744,577.2333,0.0269,3.7812,154.0,236.0,193.4258,-3.615628992374344,15.52757577,0.2764558441558441
5.0,101.0,36.3828,0.044,231.9708,0.0478,3.3128,200.0,245.0,228.2031,-3.0407296394847267,11.08820424,0.08398449999999996
4.0,90.0,22.5391,0.0413,213.5125,0.0477,3.2888,204.0,247.0,236.9844,-3.0428238810878416,10.18454625,0.04909607843137258
64.05,82.3235,72.3789,0.7333,1.4333,0.3926,1.109,-99.4687,-79.33,-89.6072,-0.9349639971397764,0.56271358,-0.10332094417640934
7.0,233.0,91.1367,0.1523,2450.5249,0.0147,4.3828,166.0,247.0,206.3242,-4.219907785197447,36.02271603,0.2450349397590362
4.0,167.0,44.7031,0.1062,1240.8461,0.02,4.1059,190.0,251.0,230.3828,-3.912023005428147,24.816922,0.1085115789473684
78.2388,96.9423,84.4178,1.1542,3.3375,0.2906,1.4631,-100.4897,-85.0325,-94.0217,-1.2358075278459544,0.9698775,-0.0894539440360554
10.0,144.0,59.6563,0.0733,566.8209,0.0274,3.7527,180.0,243.0,216.4922,-3.5972122655881127,15.53089266,0.14726555555555554
4.9299,95.0074,31.7851,10.3167,193.2,0.0495,3.2374,21.9157,41.5571,33.5373,-3.0057826094074924,9.5634,0.3659385737165592
7.0,155.0,59.2305,0.0837,745.0083,0.025,3.8622,162.0,234.0,203.8516,-3.688879454113936,18.625207500000002,0.18610123456790129
8.0,131.0,39.1484,0.0658,519.0876,0.0315,3.6908,170.0,239.0,218.0234,-3.4577677331505496,16.3512594,0.1233917647058823
5.7899,64.05,25.1458,6.2208,82.5792,0.0793,2.8364,0.5703,33.5741,23.0925,-2.534517150341334,6.54853056,18.379098719971946
68.5646,79.9587,73.35300000000002,0.7958,1.3875,0.3625,1.1504,-101.5201,-92.4445,-97.0884,-1.0147308046874075,0.50296875,-0.045743650764725294
4.715,28.7929,11.3525,0.9167,2.9417,0.3898,1.295,-44.4983,33.7879,13.5085,-0.9421214919086768,1.14667466,-0.4557342640055913
8.0,177.0,65.3008,0.0547,321.9291,0.035,3.5185,186.0,243.0,219.4648,-3.3524072174927237,11.2675185,0.12653333333333336
3.0,68.0,13.457,0.0243,89.3167,0.0888,2.8013,220.0,249.0,243.957,-2.4213686289840126,7.93132296,0.022922727272727303
11.5944,73.9392,45.5817,4.4208,41.2375,0.1019,2.5075,-89.1444,27.0552,-27.1493,-2.2837633387534577,4.20210125,-0.6080527772916751
10.0,161.0,54.9258,0.0749,605.9542,0.0275,3.7693,157.0,234.0,207.8125,-3.5935692743096115,16.6637405,0.16679936305732485
6.8648,86.1932,39.474,5.2375,48.7208,0.0814,2.6751,-15.8096,31.207,3.3218,-2.5083800059736423,3.96587312,-1.7638143912559456
5.0,116.0,57.4102,0.0376,142.475,0.0491,3.1488,173.0,243.0,202.9336,-3.0138962441816624,6.995522499999999,0.2315976878612716
97.3723,133.9192,112.4361,2.75,15.2417,0.1502,2.1262,-104.1394,-37.6914,-74.5214,-1.895787539652103,2.28930334,-0.35366057419190045
82.3235,87.6981,85.1805,0.1583,0.1583,0.7335,0.4369,-100.4897,-93.405,-97.274,-0.3099276813991006,0.11611305,-0.03850145835841882
7.0,72.0,15.8477,0.019,73.6167,0.129,2.5177,210.0,245.0,239.6445,-2.047942874620465,9.4965543,0.02550238095238098
18.0,151.0,95.1094,0.0599,376.5375,0.034,3.5603,158.0,230.0,182.4023,-3.381394754365976,12.802275000000002,0.30125126582278483
7.0,148.0,38.0195,0.0719,664.7792,0.0304,3.7144,176.0,239.0,221.918,-3.4933126705699618,20.20928768,0.09705681818181816
5.0,184.0,56.9219,0.0863,1055.2042,0.0354,3.8136,170.0,248.0,218.5664,-3.341043458842408,37.35422868,0.17313882352941184
3.64,54.1609,5.501,0.7958,6.8625,0.5959,0.9683,23.2689,42.9966,41.2829,-0.5176824112292039,4.08936375,0.07364765846258323
4.07,129.1896,47.6543,9.4458,163.5875,0.0553,3.1630000000000003,-40.2485,38.2313,12.8164,-2.894982370453848,9.04638875,-0.6314496192404685
4.5,129.6196,23.9155,7.4458,172.0708,0.1071,2.7564,0.5703,39.6925,31.5202,-2.233992301528434,18.42878268,14.329826407154135
15.4641,128.7596,64.3053,8.8458,137.8875,0.0535,3.1318,-18.8835,33.5741,13.251,-2.928073625080176,7.376981249999999,-1.0762358672915509
5.0,116.0,40.3398,0.065,481.4333,0.03,3.6949,186.0,242.0,220.8594,-3.5065578973199822,14.442999,0.11365913978494628
61.9002,136.929,100.508,5.4458,48.2792,0.0779,2.6915,-101.0037,-38.6452,-77.0128,-2.5523293261054345,3.76094968,-0.3798633119380775
10.0895,101.0269,52.3008,8.7792,125.3708,0.0526,3.0917,-27.2694,24.166,-11.3865,-2.945039159238473,6.59450408,-1.303750724255026
5.0,137.0,25.168000000000006,0.0368,293.7751,0.1022,2.9177,188.0,247.0,236.5703,-2.280823601212533,30.02381522,0.05547712765957445
9.0,157.0,38.3633,0.0559,497.275,0.0497,3.4708,154.0,234.0,216.7461,-3.0017503458795534,24.714567499999998,0.1120383116883116
12.6693,75.2291,45.4137,4.725,42.3583,0.0943,2.5729,-94.3734,14.0712,-63.2246,-2.361274089342725,3.99438769,-0.8190422301199278
19.9787,91.7827,56.3098,7.9958,105.3292,0.0582,3.0231,-17.7593,19.1819,-4.8311,-2.8438699242447454,6.13015944,-1.352136627006695
4.0,121.0,33.7031,0.0579,414.2751,0.0358,3.5909,175.0,236.0,218.7148,-3.3298073855754824,14.83104858,0.09877257142857143
79.3138,84.9033,82.2924,0.1417,0.1417,0.7568,0.408,-102.039,-91.9673,-96.1285,-0.2786562612444685,0.10723856,-0.04078048589264897
34.8125,109.1963,66.0773,7.9042,100.7875,0.0563,3.0113,-30.264,-1.4611,-21.9081,-2.8770607438364917,5.67433625,-0.6756212001057363
4.07,73.0793,14.0188,5.1625,76.8208,0.1847,2.4109,26.6133,41.5571,38.0552,-1.689022391776943,14.18880176,0.13158458364802558
5.0,216.0,67.8633,0.1121,1719.0831,0.0259,3.9728,170.0,245.0,215.2891,-3.653512310276645,44.52425229,0.17477000000000004
4.285,99.0921,18.2429,6.1292,112.3458,0.1842,2.5251,-0.6967,38.0217,29.1762,-1.6917331551609305,20.69409636,-12.696282474522754
3.0,136.0,16.6445,0.0423,317.1708,0.0553,3.2298,189.0,251.0,242.1953,-2.894982370453848,17.53954524,0.04658571428571427
4.07,73.0793,15.4758,6.6208,109.0625,0.1035,2.7844,20.0973,42.3808,37.309,-2.2681836662767134,11.28796875,0.2523622576166949
6.0,84.0,18.5781,0.0274,103.9542,0.0724,2.8824,220.0,244.0,238.8438,-2.6255489795904663,7.526284080000001,0.023437272727272786
3.855,116.0757,21.0763,4.5875,89.7292,0.2972,2.0776,3.9254,41.5571,34.2909,-1.213349966138533,26.667518240000003,1.851072502165384
5.3599,102.1019,38.5192,10.4167,189.0417,0.045,3.282,9.5477,35.4914,22.8307,-3.1010927892118167,8.506876499999999,1.3260471108225016
9.0,198.0,98.6719,0.0611,399.3751,0.0346,3.5534,186.0,245.0,211.4844,-3.3639015969184585,13.818378459999998,0.1801913978494624
3.64,6.4348,3.7282,0.0125,0.0125,0.9753,0.0672,39.276,40.9373,40.258,-0.02501016300416776,0.01219125,0.017295549444953606
7.0,120.0,37.2461,0.0545,400.5667,0.0418,3.528,179.0,239.0,221.7539,-3.1748589394514264,16.74368806,0.09634692737430174
3.4251,92.6426,22.7239,7.1708,127.7709,0.1218,2.8052,4.9152,39.0675,30.0859,-2.10537492370634,15.56249562,1.827311197916668
4.0,12.0,5.1133,0.0008,0.4833,0.7490000000000001,0.5211,241.0,247.0,245.3477,-0.2890162954649174,0.3619917000000001,0.00685601659751036
82.1085,91.9977,85.3677,0.2708,0.3625,0.6348,0.6469,-101.0037,-92.4445,-97.0698,-0.454445290329883,0.230115,-0.04579337192597891
3.0,197.0,39.0938,0.0654,738.8542,0.0494,3.55,158.0,242.0,220.8906,-3.0078048547882603,36.49939748,0.13360379746835438
6.0,115.0,23.8047,0.042,342.0583,0.0733,3.1733,176.0,237.0,226.625,-2.6131946700895305,25.07287339,0.05894886363636364
79.9587,100.597,90.3988,1.3167,3.6333,0.2519,1.5419999999999998,-94.8607,-46.1656,-71.0958,-1.3787230956235723,0.91522827,-0.2628085181745444
10.0,176.0,79.8203,0.1277,1600.1918,0.0166,4.2252,174.0,241.0,209.3477,-4.098352583619639,26.56318388,0.1819097701149425
5.3599,94.3625,22.2713,4.7917,63.4417,0.1201,2.5461,-64.3826,37.3919,5.757999999999999,-2.119430549896199,7.6193481699999985,-0.4913423813266318
9.4446,148.968,77.735,13.9458,312.7292,0.0344,3.5261,-23.1677,32.9311,0.0924,-3.3696987146027846,10.75788448,-1.4174346180242319
14.0,188.0,94.4922,0.0796,683.9791,0.0261,3.8232,149.0,228.0,182.5742,-3.6458199646534895,17.851854510000006,0.3048711409395974
3.0,195.0,58.9219,0.0575,614.7667,0.1009,3.1781,153.0,240.0,209.625,-2.2936253516225737,62.02996003000001,0.19852941176470587
2.0,66.0,5.6602,0.0128,75.4375,0.4249,1.5809,220.0,253.0,249.875,-0.8559014318613711,32.05339375,0.014204545454545452
8.7996,107.6914,59.0299,7.9458,109.2958,0.0571,3.0402,-20.584,30.7739,-0.8564,-2.8629511623201727,6.2407901799999985,-1.5366449669646332
4.9299,55.0208,16.0334,5.2833,60.25,0.1019,2.6511,-64.3826,35.9152,7.9246,-2.2837633387534577,6.139475,-0.43475411058267294
5.0,99.0,22.5938,0.0506,335.6084,0.0414,3.4602,204.0,250.0,238.1719,-3.1844743981508685,13.89418776,0.057980882352941215
4.285,135.2091,41.2393,11.7958,282.4125,0.0485,3.36,-1.4611,41.7633,25.647,-3.0261914810386994,13.69700625,-11.030251180617345
6.8648,124.46,38.1657,8.5292,179.0208,0.0908,2.9652,-23.7475,30.7739,10.3989,-2.399095993374889,16.25508864,-0.8579850510580062
7.0,181.0,64.7969,0.1313,1734.2708,0.0166,4.2312,186.0,247.0,218.4766,-4.098352583619639,28.78889528,0.15335161290322585
13.3142,74.7991,37.3603,4.4042,39.7875,0.1093,2.4992,-49.9017,11.9416,-16.5548,-2.2136588837996443,4.34877375,-0.571050685647984
7.0,125.0,48.7578,0.0697,578.5251,0.0281,3.7796,191.0,243.0,221.957,-3.5719857026424373,16.25655531,0.11017277486910998
81.4636,98.0172,89.7908,0.525,0.775,0.4506,0.9439,-99.4687,-78.9021,-93.2123,-0.797175250983993,0.349215,-0.1438663619812061
6.8648,115.2158,30.4297,5.5667,63.2667,0.0823,2.7712,-9.8224,32.9311,19.7146,-2.4973841712991134,5.20684941,-1.345546913178042
8.5846,114.3558,70.9051,9.6583,150.7833,0.0494,3.1665,-10.0901,32.2862,-1.2669,-3.0078048547882603,7.44869502,-3.3253486090326163
5.1449,99.0921,29.212,6.375,98.5583,0.1118,2.7441,-0.6967,35.0668,24.6213,-2.191043718261138,11.01881794,-14.992823309889474
30.7278,58.6755,47.4301,1.25,3.9583,0.276,1.5203,-88.2182,-29.3597,-67.34100000000001,-1.287354413264987,1.0924908000000002,-0.430538142922889
71.5744,91.5677,80.8186,0.55,0.8583,0.4529,0.9368,-96.9562,-75.1155,-83.9222,-0.7920839284199688,0.38872407,-0.09083173639230918
5.3599,33.7375,7.3829,1.2167,9.575,0.4197,1.3393,23.2689,35.0668,33.274,-0.8682151086425919,4.0186275,0.07704704562742544
3.855,96.2973,8.509,1.55,15.8417,0.5134,1.2841,16.8752,39.276,37.3884,-0.6667000105450971,8.13312878,0.1118564520716791
1.0,18.0,2.5508,0.0075,13.7,0.2738,1.7494,243.0,253.0,251.1523,-1.2953573661277886,3.75106,0.0076037037037037175
3.4251,13.9592,3.7996,0.0667,0.2333,0.9508,0.1559,34.4283,38.0217,37.3671,-0.05045154349609822,0.22182164,0.019013427906693102
4.0,162.0,39.875,0.0592,519.0958,0.0416,3.5424,155.0,239.0,218.332,-3.1796551117149194,21.59438528,0.13334193548387102
6.0,93.0,19.1953,0.0284,120.5333,0.0734,2.9216,214.0,246.0,239.3789,-2.611831343361667,8.84714422,0.03093971962616828
8.3696,128.9746,71.4048,8.7,128.8083,0.0542,3.1081,-14.4306,32.0708,-3.0073,-2.9150743705365367,6.98140986,-2.430813687580558
3.0,81.0,12.9961,0.025,105.0875,0.0889,2.8225,206.0,251.0,243.0625,-2.4202431364622785,9.342278750000002,0.03853155339805825
76.51899999999998,115.8607,95.3139,1.7542,5.7708,0.2022,1.7395,-108.4668,-66.693,-87.9501,-1.5984979723957657,1.16685576,-0.195977939793559
2.0,2.0,2.0,0.0,0.0,1.0,0.0,246.0,250.0,248.3633,0.0,0.0,0.006653252032520287
2.0,4.0,2.2891,0.0005,0.1208,0.7875,0.3686,249.0,251.0,249.7266,-0.23889190828234896,0.09512999999999999,0.005114056224899636
11.0,183.0,80.6367,0.1057,1190.2375,0.0212,4.0224,155.0,234.0,197.3398,-3.8537540973041695,25.233035,0.2365174193548387
81.6786,98.0172,89.5372,1.0917,2.5917,0.2893,1.4006,-95.8417,-80.1903,-89.4717,-1.2402910670000475,0.74977881,-0.09684093666952907
85.3333,100.597,91.2436,0.8375,1.6208,0.343,1.2156,-103.0842,-80.1903,-94.0674,-1.0700248318161971,0.5559343999999999,-0.13461907838446646
8.0,164.0,58.5664,0.0767,658.2084,0.0265,3.7895,172.0,245.0,216.2109,-3.6306105459899607,17.442522600000004,0.16737848837209296
38.8971,119.5154,72.8827,6.4792,71.9458,0.0674,2.8557,-27.2694,-0.1888,-19.4267,-2.697110261063876,4.849146920000001,-0.7054757347063008
6.8648,69.4246,25.8798,5.5958,62.1208,0.0836,2.7372,-18.8835,32.7164,15.8802,-2.481711758891481,5.19329888,-0.8915825985648845
4.07,131.5544,13.8735,3.4667,78.4583,0.3775,1.7417,-3.2572,41.7633,36.9408,-0.9741847102930576,29.61800825,-1.4805661304187638
58.0,217.0,142.4961,0.0569,351.4125,0.0334,3.548,6.0,162.0,80.3164,-3.3991993789994823,11.7371775,13.613933333333335
4.285,49.0013,9.0322,1.7958,14.9125,0.457,1.4333,5.6542,36.3381,32.0837,-0.7830718880879323,6.8150125,0.7524318205935405
8.7996,91.5677,54.6353,5.9625,62.2625,0.0797,2.7326,-0.4426,32.5014,10.651,-2.5294856931859684,4.96232125,-49.36827835517396
44.9166,102.9618,83.3783,2.7417,15.65,0.1549,2.0638,-92.4445,-53.7371,-70.796,-1.8649755315593137,2.424185,-0.1845312592961183
4.0,102.0,33.6484,0.0746,647.6917,0.0286,3.736,200.0,250.0,232.5352,-3.55434856115633,18.52398262,0.08732399999999997
46.2065,87.6981,64.9629,1.8083,5.85,0.1943,1.7385,-98.9616,-37.0587,-74.4532,-1.6383519225987426,1.136655,-0.3778687895102745
5.7899,137.3589,51.9346,8.7667,166.1667,0.0665,3.1044,-13.6085,34.215,10.9511,-2.7105533313203285,11.05008555,-1.7095124370797663
4.0,61.0,10.457,0.0166,46.9792,0.1185,2.4576,198.0,234.0,230.6445,-2.1328423184069507,5.5670351999999985,0.016946969696969728
9.0,182.0,75.8359,0.1063,1156.5585,0.0199,4.0436,155.0,237.0,199.1133,-3.9170355472516905,23.01551415,0.2444303225806451
7.0,149.0,47.4961,0.0872,819.0165,0.0251,3.8972,177.0,243.0,219.8945,-3.6848874328443992,20.55731415,0.1305395480225989
3.64,50.7211,4.4865,0.3042,5.6125,0.9427,0.1828,19.4112,41.5571,40.5025,-0.05900718058003241,5.29090375,0.05432945928123973
7.0,199.0,60.8281,0.1095,1329.2,0.021,4.07,157.0,233.0,205.2422,-3.863232841258714,27.913200000000003,0.17680127388535033
83.8284,100.597,93.4799,1.3583,4.2583,0.253,1.586,-109.0203,-95.3502,-104.8254,-1.3743657902546171,1.0773499,-0.08691225395637328
14.1742,74.7991,44.1264,3.0417,16.3833,0.1321,2.1853,-79.33,14.7759,-37.725,-2.024196067453857,2.1642339299999995,-0.6618038573049289
7.9397,94.1475,62.048,5.5375,60.0792,0.0849,2.6999,-13.6085,31.8552,-5.3357,-2.4662811856648355,5.10072408,-2.7329169269206752
58.6755,77.8089,67.6057,0.6,0.7333,0.44,0.8919,-99.4687,-81.4919,-90.0028,-0.8209805520698302,0.322652,-0.08556359940363142
3.0,136.0,44.7813,0.0592,433.3792,0.0394,3.5576,152.0,238.0,205.6914,-3.2339894626782484,17.075140479999998,0.2125565789473685
4.0,54.0,13.3516,0.0245,83.7625,0.0799,2.7868,227.0,249.0,243.2344,-2.526979426209908,6.69262375,0.025399118942731305
14.6041,72.8643,39.5689,3.3833,21.8667,0.1265,2.2693,-51.981,19.8689,-15.9466,-2.0675129708145623,2.7661375500000003,-0.68901136953887
23.4184,99.7371,74.4842,6.6375,72.1208,0.0683,2.8542,-12.7902,21.9157,-7.0523,-2.6838455124053926,4.92585064,-2.2648590326969087
2.0,197.0,25.707,0.0631,945.3751,0.1406,2.9779,168.0,243.0,228.6445,-1.9618362996055725,132.91973906,0.0854494047619048
48.7863,139.5087,91.1655,9.9125,168.2875,0.0487,3.1669,-44.4983,12.4169,-11.8665,-3.0220762488935935,8.19560125,-0.5457152295705678
8.0,100.0,31.5313,0.0461,237.7875,0.0418,3.3771,182.0,238.0,223.4258,-3.1748589394514264,9.939517500000001,0.08007802197802193
8.5846,140.7986,62.8467,12.775,285.725,0.0414,3.4288,-11.4349,31.207,6.8367,-3.1844743981508685,11.829015,-2.131221086323448
2.0,74.0,12.7539,0.03,139.7334,0.0742,2.9652,207.0,249.0,242.3555,-2.6009911288088023,10.36821828,0.032099033816425086
6.4348,79.9587,23.6325,3.9833,34.6333,0.1115,2.4374,-60.2472,37.812,7.7759,-2.193730688081964,3.86161295,-0.498547650347236
1.0,2.0,1.8516,0.0005,0.1167,0.7939,0.3602,250.0,254.0,252.0859,-0.2307977702510693,0.09264813,0.0076563999999999625
73.9392,87.6981,80.7934,0.7458,1.2792,0.3804,1.1144,-111.2637,-87.7579,-99.2685,-0.9665319483109016,0.48660768,-0.10345332754528204
42.1218,127.8997,69.5799,3.4667,24.375,0.1248,2.3161,-84.5843,-35.1761,-57.9557,-2.08104282304681,3.042,-0.26931239012440844
5.0,144.0,40.5039,0.0909,1054.0376,0.0253,3.9303,193.0,249.0,230.0742,-3.6769508832486624,26.66715128,0.0980611398963731
9.0,142.0,47.6602,0.0695,562.2833,0.0284,3.7296,174.0,240.0,217.6953,-3.5613661338149765,15.968845720000004,0.12818793103448273
4.285,77.3789,11.4281,1.85,12.1833,0.2454,1.7588,-2.2287,40.5231,31.1155,-1.4048657467053258,2.98978182,-4.2211154484677165
7.0,206.0,80.8594,0.1137,1413.9001,0.0207,4.0714,153.0,239.0,198.2578,-3.8776215787108135,29.26773207,0.26628888888888885
3.2101,32.6626,5.0324,0.6208,4.4542,0.6992,0.7749,30.1224,38.4406,37.3732,-0.3578184546408113,3.11437664,0.0354354234722335
6.8648,97.3723,46.1561,8.3625,115.9208,0.0534,3.0624,-9.2882,32.5014,13.7243,-2.929944533015988,6.19017072,-2.021608061841907
73.7242,81.0336,77.9416,0.2375,0.2792,0.6524,0.5912,-110.136,-98.9616,-104.7904,-0.4270974082352783,0.18215008,-0.05292365802280817
7.0,176.0,81.75,0.0976,1012.6793,0.0217,3.999,153.0,238.0,193.0781,-3.830443018435723,21.97514081,0.2936071895424836
7.0,95.0,27.6641,0.0488,284.2875,0.0396,3.4191,200.0,247.0,234.7773,-3.2289261607217012,11.257785000000002,0.061113500000000015
3.0,84.0,21.125,0.0472,275.275,0.0455,3.3735,204.0,249.0,237.3398,-3.0900429530252325,12.5250125,0.05715784313725492
51.1511,110.9161,73.6066,3.8375,25.0708,0.1065,2.383,-73.8781,-33.9336,-49.0867,-2.2396102938326568,2.6700402000000003,-0.20510949794323352
3.4251,3.855,3.677,0.0,0.0,1.0,0.0,39.0675,40.3158,39.533,0.0,0.0,0.020037115249248137
5.0,201.0,47.6406,0.099,1189.8625,0.0228,3.9915,172.0,243.0,218.9922,-3.7809947430217417,27.128865,0.13958023255813956
26.8581,68.5646,52.5955,1.8917,10.0,0.2267,1.8374,-93.8882,-9.5551,-69.138,-1.4841277214686537,2.2670000000000003,-0.6346154255806375
4.0,81.0,35.1211,0.0371,183.1459,0.0515,3.1992,195.0,245.0,223.0273,-2.966173471312447,9.43201385,0.11268051282051285
4.0,147.0,32.7305,0.0855,1019.1,0.0285,3.8501,174.0,247.0,231.6484,-3.5578511917075324,29.04435,0.0882275862068965
16.539,69.4246,46.6105,3.85,23.9833,0.1069,2.3616,-90.0778,0.5703,-44.041,-2.2358614609511376,2.56381477,-0.4952529924132251
22.3435,113.0659,61.3216,7.8,108.4,0.0611,2.9956,-18.0396,18.9525,-6.3607,-2.7952434128045875,6.623240000000001,-1.4032018448302623
10.0,157.0,71.6641,0.0954,959.3207,0.0227,3.9584,155.0,237.0,199.5195,-3.78539035449478,21.77657989,0.2418096774193549
6.2198,117.5806,54.417,9.1625,142.0625,0.0507,3.1534,-87.2993,35.4914,-35.4747,-2.981829368385,7.20256875,-0.8129057163115855
83.8284,98.8771,89.3113,0.8458,1.7292,0.34700000000000003,1.2168,-102.039,-92.9238,-97.5927,-1.0584304990352775,0.6000324000000001,-0.04575603445741328
6.0,136.0,31.7109,0.0502,382.5833,0.0485,3.4029,177.0,241.0,225.4805,-3.0261914810386994,18.55529005,0.08768079096045192
12.0,107.0,40.8164,0.0496,277.525,0.04,3.4189,208.0,243.0,229.9961,-3.218875824868201,11.101,0.06251874999999994
4.715,94.7925,35.0602,10.8208,211.8292,0.0462,3.3051,14.5413,41.1441,30.5744,-3.074775480894444,9.78650904,0.7268744885257853
3.0,94.0,11.5547,0.031,236.9792,0.1423,2.7085,205.0,251.0,245.1797,-1.9498177738863305,33.72214016,0.028391707317073182
56.7406,82.7535,67.2991,1.4917,4.1833,0.2397,1.5925,-97.4542,-69.4403,-80.9711,-1.4283671375417983,1.00273701,-0.11832019553800673
5.0,110.0,17.9219,0.0271,135.6833,0.0961,2.834,191.0,239.0,232.3164,-2.34236596300589,13.03916513,0.034992670157068126
5.3599,66.8448,14.6302,3.8458,38.9208,0.1385,2.3747,1.3264,34.0016,28.3638,-1.976884953354744,5.3905308000000005,4.250452352231607
8.0,176.0,66.5781,0.0909,856.1791,0.0226,3.9287,154.0,238.0,204.1563,-3.789805372703897,19.34964766,0.2197642857142858
6.0048,56.5257,15.9041,3.2875,28.4792,0.1609,2.2304,-68.6495,34.6414,6.1201,-1.8269722249838,4.58230328,-0.4154626035149563
24.7083,75.6591,46.7658,4.4583,33.75,0.0944,2.5141,-19.4484,14.7759,-3.2434,-2.3602142058306814,3.1860000000000004,-0.9265183768330556
1.0,65.0,7.1328,0.0211,99.3042,0.1341,2.5457,219.0,249.0,244.8516,-2.0091694886945044,13.31669322,0.0189424657534247
5.0,174.0,81.8438,0.061,410.7584,0.0314,3.6298,153.0,236.0,188.5625,-3.4609473860679296,12.897813759999998,0.31004901960784315
2.0,37.0,3.9688,0.0073,22.9667,0.3842,1.544,231.0,254.0,251.2969,-0.9565920286476808,8.82380614,0.01170173160173163
77.1639,87.4831,81.3007,0.3875,0.5042,0.5268,0.7918,-108.4668,-95.3502,-102.1207,-0.640934309113011,0.26561256,-0.06242002161029918
3.0,73.0,11.3594,0.0183,64.1125,0.1161,2.5362,216.0,248.0,243.7344,-2.153303390278291,7.443461249999999,0.019748148148148174
12.0,164.0,71.207,0.0667,490.4792,0.031,3.6417,153.0,228.0,190.582,-3.473768074496991,15.2048552,0.244562091503268
3.2101,51.1511,6.7136,1.3958,15.5625,0.5453,1.1764,27.0552,39.276,36.6243,-0.6064191770501212,8.48623125,0.09801073361128353
2.0,4.0,2.1289,0.0004,0.1042,0.8134,0.3341,249.0,253.0,251.3711,-0.20653228550901287,0.08475628,0.00654176706827304
7.0,135.0,47.7227,0.0653,483.2458,0.0317,3.6513,184.0,246.0,223.3633,-3.451438598098902,15.31889186,0.12302554347826082
5.0,151.0,46.3125,0.092,986.0541,0.0233,3.9459,165.0,240.0,215.5352,-3.7593019184104817,22.97506053,0.14827151515151513
4.715,81.6786,15.6144,4.3958,54.7875,0.1347,2.4449,-28.4606,39.4844,28.3327,-2.004705195565819,7.37987625,-0.39182940626690943
4.0,46.0,5.4727,0.0052,13.9708,0.4561,1.2668,222.0,242.0,240.1953,-0.7850431952644823,6.3720818800000005,0.008129279279279264
5.0,136.0,20.0273,0.036000000000000004,257.6458,0.093,2.9908,170.0,239.0,229.375,-2.375155785828881,23.961059400000003,0.05661764705882352
5.3599,38.8971,8.5561,1.7542,14.0542,0.3408,1.6248,21.0085,34.0016,32.2102,-1.0764594840269763,4.78967136,0.08527024775686046
7.0,170.0,72.9219,0.1108,1265.1292,0.0201,4.0854,143.0,237.0,193.1367,-3.907035463917107,25.429096920000006,0.3067363636363637
7.7247,80.1737,39.642,7.6167,102.5167,0.0617,2.9914,-85.4825,29.032,-36.8468,-2.785471348070795,6.32528039,-0.7706700201795689
1.0,4.0,1.2266,0.0011,0.3458,0.6255,0.6486,250.0,252.0,251.5586,-0.4692039490751713,0.2162979,0.0017655999999999497
8.0,155.0,64.8047,0.0831,734.7458,0.0237,3.8797,168.0,246.0,212.2422,-3.742280230841052,17.41347546,0.20093928571428574
